Entity,Code,Day,"People vaccinated (cumulative, per hundred)"
Paraguay,PRY,2021-06-15,8.199293
Paraguay,PRY,2021-06-16,8.475872
Paraguay,PRY,2021-06-17,8.869439
Paraguay,PRY,2021-06-18,9.134614
Paraguay,PRY,2021-06-19,9.203218
Paraguay,PRY,2021-06-20,9.21628
Paraguay,PRY,2021-06-21,9.563268
Paraguay,PRY,2021-06-22,9.925403
Paraguay,PRY,2021-06-23,10.307965
Paraguay,PRY,2021-06-24,10.352445
Paraguay,PRY,2021-06-25,10.364027
Paraguay,PRY,2021-06-26,10.450353
Paraguay,PRY,2021-06-27,10.492361
Paraguay,PRY,2021-06-28,10.82654
Paraguay,PRY,2021-06-29,11.106684
Paraguay,PRY,2021-06-30,11.385451
Paraguay,PRY,2021-07-01,11.39656
Paraguay,PRY,2021-07-02,11.404888
Paraguay,PRY,2021-07-03,11.882962
Paraguay,PRY,2021-07-04,12.506751
Paraguay,PRY,2021-07-05,13.103189
Paraguay,PRY,2021-07-06,13.851925
Paraguay,PRY,2021-07-07,14.688037
Paraguay,PRY,2021-07-08,14.713375
Paraguay,PRY,2021-07-09,14.724913
Paraguay,PRY,2021-07-10,14.731983
Paraguay,PRY,2021-07-11,14.73398
Paraguay,PRY,2021-07-12,16.211897
Paraguay,PRY,2021-07-13,17.798328
Paraguay,PRY,2021-07-14,19.51713
Paraguay,PRY,2021-07-15,20.841743
Paraguay,PRY,2021-07-16,22.003588
Paraguay,PRY,2021-07-17,22.089336
Paraguay,PRY,2021-07-18,22.156788
Paraguay,PRY,2021-07-19,23.56548
Paraguay,PRY,2021-07-20,24.307854
Paraguay,PRY,2021-07-21,26.261286
Paraguay,PRY,2021-07-22,28.326515
Paraguay,PRY,2021-07-23,29.069778
Paraguay,PRY,2021-07-24,29.228954
Paraguay,PRY,2021-07-25,29.395391
Paraguay,PRY,2021-07-26,31.146973
Paraguay,PRY,2021-07-27,32.536125
Paraguay,PRY,2021-07-28,33.587917
Paraguay,PRY,2021-07-29,33.651047
Paraguay,PRY,2021-07-30,33.680676
Paraguay,PRY,2021-07-31,33.693295
Paraguay,PRY,2021-08-01,33.69346
Paraguay,PRY,2021-08-02,33.700394
Paraguay,PRY,2021-08-03,33.71443
Paraguay,PRY,2021-08-04,33.71677
Paraguay,PRY,2021-08-05,33.71893
Paraguay,PRY,2021-08-06,33.723736
Paraguay,PRY,2021-08-07,33.726383
Paraguay,PRY,2021-08-08,33.72668
Paraguay,PRY,2021-08-09,33.73897
Paraguay,PRY,2021-08-10,33.748764
Paraguay,PRY,2021-08-11,33.754147
Paraguay,PRY,2021-08-12,33.75505
Paraguay,PRY,2021-08-13,33.75554
Paraguay,PRY,2021-08-14,33.755863
Paraguay,PRY,2021-08-15,33.75625
Paraguay,PRY,2021-08-16,33.75647
Paraguay,PRY,2021-08-17,33.75795
Paraguay,PRY,2021-08-18,33.75872
Paraguay,PRY,2021-08-19,33.758984
Paraguay,PRY,2021-08-20,33.759502
Paraguay,PRY,2021-08-21,33.759533
Paraguay,PRY,2021-08-22,33.759533
Paraguay,PRY,2021-08-23,33.76033
Paraguay,PRY,2021-08-24,33.76289
Paraguay,PRY,2021-08-25,33.7669
Paraguay,PRY,2021-08-26,33.76798
Paraguay,PRY,2021-08-27,33.796185
Paraguay,PRY,2021-08-28,33.799885
Paraguay,PRY,2021-08-29,33.800003
Paraguay,PRY,2021-08-30,33.805817
Paraguay,PRY,2021-08-31,33.80975
Paraguay,PRY,2021-09-01,33.811733
Paraguay,PRY,2021-09-02,33.812237
Paraguay,PRY,2021-09-03,33.815254
Paraguay,PRY,2021-09-04,33.815918
Paraguay,PRY,2021-09-05,33.815918
Paraguay,PRY,2021-09-10,36.07751
Paraguay,PRY,2021-09-17,37.73398
Paraguay,PRY,2021-09-24,38.693233
Paraguay,PRY,2021-09-25,38.782074
Paraguay,PRY,2021-10-01,40.927666
Paraguay,PRY,2021-10-08,41.988853
Paraguay,PRY,2021-10-15,42.432167
Paraguay,PRY,2021-10-29,43.179317
Paraguay,PRY,2021-11-05,43.300938
Paraguay,PRY,2021-11-12,47.044395
Paraguay,PRY,2021-11-19,48.5091
Paraguay,PRY,2021-11-29,49.47287
Paraguay,PRY,2021-12-03,50.227818
Paraguay,PRY,2021-12-10,50.50796
Paraguay,PRY,2021-12-17,50.947132
Paraguay,PRY,2021-12-23,51.130524
Paraguay,PRY,2021-12-29,51.325214
Paraguay,PRY,2022-01-07,51.609173
Paraguay,PRY,2022-01-14,51.920586
Paraguay,PRY,2022-01-21,52.17517
Paraguay,PRY,2022-01-28,52.370956
Paraguay,PRY,2022-02-04,53.799835
Paraguay,PRY,2022-02-11,54.996292
Paraguay,PRY,2022-02-18,55.63372
Paraguay,PRY,2022-02-25,56.016506
Paraguay,PRY,2022-03-02,56.151127
Paraguay,PRY,2022-03-04,56.52119
Paraguay,PRY,2022-03-11,56.62516
Paraguay,PRY,2022-03-16,56.865532
Paraguay,PRY,2022-03-18,57.082455
Paraguay,PRY,2022-03-25,57.216972
Paraguay,PRY,2022-04-01,57.32325
Paraguay,PRY,2022-04-15,57.41443
Paraguay,PRY,2022-05-13,57.67787
Paraguay,PRY,2022-06-17,57.942677
Paraguay,PRY,2022-07-08,58.185055
Paraguay,PRY,2022-07-29,58.364468
Paraguay,PRY,2022-08-05,58.40467
Paraguay,PRY,2022-09-02,58.53055
Paraguay,PRY,2022-09-30,58.62859
Paraguay,PRY,2022-10-07,58.6434
Paraguay,PRY,2022-10-14,58.661472
Paraguay,PRY,2022-10-21,58.68261
Paraguay,PRY,2022-11-11,58.743214
Paraguay,PRY,2022-11-18,58.76179
Paraguay,PRY,2022-12-02,58.790844
Paraguay,PRY,2022-12-09,58.802765
Paraguay,PRY,2022-12-22,58.802765
Paraguay,PRY,2023-01-06,58.851105
Paraguay,PRY,2023-01-12,58.867744
Paraguay,PRY,2023-01-13,58.892418
Paraguay,PRY,2023-01-27,58.933113
Paraguay,PRY,2023-02-10,58.952576
Paraguay,PRY,2023-03-03,58.981895
Paraguay,PRY,2023-03-10,58.98916
Paraguay,PRY,2023-03-31,59.001064
Paraguay,PRY,2023-04-21,59.012527
Paraguay,PRY,2023-05-12,59.077896
Paraguay,PRY,2023-12-29,59.10714
Peru,PER,2021-02-09,0.011524869
Peru,PER,2021-02-10,0.06114633
Peru,PER,2021-02-11,0.16308974
Peru,PER,2021-02-12,0.25980544
Peru,PER,2021-02-13,0.3161841
Peru,PER,2021-02-14,0.3320196
Peru,PER,2021-02-15,0.36636418
Peru,PER,2021-02-16,0.38886723
Peru,PER,2021-02-17,0.40069383
Peru,PER,2021-02-18,0.4228175
Peru,PER,2021-02-19,0.5140456
Peru,PER,2021-02-20,0.5921028
Peru,PER,2021-02-21,0.60573375
Peru,PER,2021-02-22,0.6968483
Peru,PER,2021-02-23,0.77866054
Peru,PER,2021-02-24,0.8470928
Peru,PER,2021-02-25,0.8945485
Peru,PER,2021-02-26,0.94210577
Peru,PER,2021-02-27,0.9624281
Peru,PER,2021-02-28,0.96541536
Peru,PER,2021-03-01,0.9932059
Peru,PER,2021-03-02,1.0145439
Peru,PER,2021-03-03,1.0336475
Peru,PER,2021-03-04,1.0449603
Peru,PER,2021-03-05,1.0589019
Peru,PER,2021-03-06,1.0679802
Peru,PER,2021-03-07,1.0684073
Peru,PER,2021-03-08,1.1231729
Peru,PER,2021-03-09,1.181771
Peru,PER,2021-03-10,1.2205428
Peru,PER,2021-03-11,1.2461735
Peru,PER,2021-03-12,1.2724406
Peru,PER,2021-03-13,1.2910213
Peru,PER,2021-03-14,1.2931901
Peru,PER,2021-03-15,1.3474627
Peru,PER,2021-03-16,1.4151781
Peru,PER,2021-03-17,1.4821346
Peru,PER,2021-03-18,1.5604577
Peru,PER,2021-03-19,1.6371647
Peru,PER,2021-03-20,1.6914672
Peru,PER,2021-03-21,1.6935225
Peru,PER,2021-03-22,1.7195235
Peru,PER,2021-03-23,1.7662743
Peru,PER,2021-03-24,1.8101153
Peru,PER,2021-03-25,1.8488512
Peru,PER,2021-03-26,1.8985385
Peru,PER,2021-03-27,1.9322975
Peru,PER,2021-03-28,1.9385707
Peru,PER,2021-03-29,1.9532712
Peru,PER,2021-03-30,1.9672008
Peru,PER,2021-03-31,1.990125
Peru,PER,2021-04-01,1.9975483
Peru,PER,2021-04-02,2.0010314
Peru,PER,2021-04-03,2.009115
Peru,PER,2021-04-04,2.0099754
Peru,PER,2021-04-05,2.0285592
Peru,PER,2021-04-06,2.063794
Peru,PER,2021-04-07,2.105299
Peru,PER,2021-04-08,2.1560228
Peru,PER,2021-04-09,2.2057219
Peru,PER,2021-04-10,2.2182775
Peru,PER,2021-04-11,2.218382
Peru,PER,2021-04-12,2.2211094
Peru,PER,2021-04-13,2.2267642
Peru,PER,2021-04-14,2.2349403
Peru,PER,2021-04-15,2.2404938
Peru,PER,2021-04-16,2.2993755
Peru,PER,2021-04-17,2.3879302
Peru,PER,2021-04-18,2.4713614
Peru,PER,2021-04-19,2.4921737
Peru,PER,2021-04-20,2.5258431
Peru,PER,2021-04-21,2.5553186
Peru,PER,2021-04-22,2.5799067
Peru,PER,2021-04-23,2.6588182
Peru,PER,2021-04-24,2.7415328
Peru,PER,2021-04-25,2.7880147
Peru,PER,2021-04-26,2.833917
Peru,PER,2021-04-27,2.8928049
Peru,PER,2021-04-28,3.0109212
Peru,PER,2021-04-29,3.1445925
Peru,PER,2021-04-30,3.3873913
Peru,PER,2021-05-01,3.5760999
Peru,PER,2021-05-02,3.7195604
Peru,PER,2021-05-03,3.8970008
Peru,PER,2021-05-04,3.9653554
Peru,PER,2021-05-05,4.026693
Peru,PER,2021-05-06,4.143952
Peru,PER,2021-05-07,4.244124
Peru,PER,2021-05-08,4.426903
Peru,PER,2021-05-09,4.5266595
Peru,PER,2021-05-10,4.668725
Peru,PER,2021-05-11,4.796535
Peru,PER,2021-05-12,4.9689603
Peru,PER,2021-05-13,5.188369
Peru,PER,2021-05-14,5.4513197
Peru,PER,2021-05-15,5.6097226
Peru,PER,2021-05-16,5.6805625
Peru,PER,2021-05-17,5.833397
Peru,PER,2021-05-18,6.0114946
Peru,PER,2021-05-19,6.191749
Peru,PER,2021-05-20,6.4017034
Peru,PER,2021-05-21,6.7276077
Peru,PER,2021-05-22,6.96592
Peru,PER,2021-05-23,7.1029696
Peru,PER,2021-05-24,7.310059
Peru,PER,2021-05-25,7.5426207
Peru,PER,2021-05-26,7.791639
Peru,PER,2021-05-27,8.061724
Peru,PER,2021-05-28,8.434275
Peru,PER,2021-05-29,8.659613
Peru,PER,2021-05-30,8.760406
Peru,PER,2021-05-31,8.967196
Peru,PER,2021-06-01,9.193995
Peru,PER,2021-06-02,9.428197
Peru,PER,2021-06-03,9.543978
Peru,PER,2021-06-04,9.59244
Peru,PER,2021-06-05,9.615215
Peru,PER,2021-06-06,9.620909
Peru,PER,2021-06-07,9.644797
Peru,PER,2021-06-08,9.948387
Peru,PER,2021-06-09,10.29247
Peru,PER,2021-06-10,10.665241
Peru,PER,2021-06-11,10.936655
Peru,PER,2021-06-12,11.162376
Peru,PER,2021-06-13,11.273625
Peru,PER,2021-06-14,11.382487
Peru,PER,2021-06-15,11.508561
Peru,PER,2021-06-16,11.622756
Peru,PER,2021-06-17,11.744334
Peru,PER,2021-06-18,11.851204
Peru,PER,2021-06-19,11.918963
Peru,PER,2021-06-20,11.937661
Peru,PER,2021-06-21,12.07017
Peru,PER,2021-06-22,12.210802
Peru,PER,2021-06-23,12.334292
Peru,PER,2021-06-24,12.466601
Peru,PER,2021-06-25,12.743972
Peru,PER,2021-06-26,12.951981
Peru,PER,2021-06-27,13.093673
Peru,PER,2021-06-28,13.220969
Peru,PER,2021-06-29,13.3143635
Peru,PER,2021-06-30,13.565702
Peru,PER,2021-07-01,13.866153
Peru,PER,2021-07-02,14.215328
Peru,PER,2021-07-03,14.588844
Peru,PER,2021-07-04,14.889198
Peru,PER,2021-07-05,15.342226
Peru,PER,2021-07-06,15.858623
Peru,PER,2021-07-07,16.270653
Peru,PER,2021-07-08,16.616842
Peru,PER,2021-07-09,16.985048
Peru,PER,2021-07-10,17.708517
Peru,PER,2021-07-11,18.218184
Peru,PER,2021-07-12,18.47159
Peru,PER,2021-07-13,18.731203
Peru,PER,2021-07-14,19.088737
Peru,PER,2021-07-15,19.514528
Peru,PER,2021-07-16,19.91381
Peru,PER,2021-07-17,20.595404
Peru,PER,2021-07-18,20.989717
Peru,PER,2021-07-19,21.162275
Peru,PER,2021-07-20,21.376663
Peru,PER,2021-07-21,21.636395
Peru,PER,2021-07-22,21.967066
Peru,PER,2021-07-23,22.407953
Peru,PER,2021-07-24,23.234543
Peru,PER,2021-07-25,23.853422
Peru,PER,2021-07-26,24.010592
Peru,PER,2021-07-27,24.132711
Peru,PER,2021-07-28,24.17498
Peru,PER,2021-07-29,24.221895
Peru,PER,2021-07-30,24.334318
Peru,PER,2021-07-31,24.511246
Peru,PER,2021-08-01,24.669874
Peru,PER,2021-08-02,24.792822
Peru,PER,2021-08-03,24.907825
Peru,PER,2021-08-04,25.055662
Peru,PER,2021-08-05,25.208757
Peru,PER,2021-08-06,25.674675
Peru,PER,2021-08-07,26.543497
Peru,PER,2021-08-08,27.208366
Peru,PER,2021-08-09,27.368824
Peru,PER,2021-08-10,27.55105
Peru,PER,2021-08-11,27.677126
Peru,PER,2021-08-12,27.790533
Peru,PER,2021-08-13,27.894127
Peru,PER,2021-08-14,28.013706
Peru,PER,2021-08-15,28.077326
Peru,PER,2021-08-16,28.175356
Peru,PER,2021-08-17,28.28783
Peru,PER,2021-08-18,28.392471
Peru,PER,2021-08-19,28.522392
Peru,PER,2021-08-20,28.767456
Peru,PER,2021-08-21,29.325968
Peru,PER,2021-08-22,29.781088
Peru,PER,2021-08-23,29.885592
Peru,PER,2021-08-24,29.998905
Peru,PER,2021-08-25,30.159271
Peru,PER,2021-08-26,30.370798
Peru,PER,2021-08-27,30.535946
Peru,PER,2021-08-28,31.226482
Peru,PER,2021-08-29,31.763617
Peru,PER,2021-08-30,31.787094
Peru,PER,2021-08-31,32.000088
Peru,PER,2021-09-01,32.25464
Peru,PER,2021-09-02,32.63583
Peru,PER,2021-09-03,33.073635
Peru,PER,2021-09-04,33.94082
Peru,PER,2021-09-05,34.653984
Peru,PER,2021-09-06,34.987156
Peru,PER,2021-09-07,35.510998
Peru,PER,2021-09-08,36.405987
Peru,PER,2021-09-09,37.301533
Peru,PER,2021-09-10,38.31592
Peru,PER,2021-09-11,39.76128
Peru,PER,2021-09-12,40.85907
Peru,PER,2021-09-13,41.37134
Peru,PER,2021-09-14,42.15249
Peru,PER,2021-09-15,42.750134
Peru,PER,2021-09-16,43.537186
Peru,PER,2021-09-17,44.297195
Peru,PER,2021-09-18,45.289085
Peru,PER,2021-09-19,45.85045
Peru,PER,2021-09-20,46.10669
Peru,PER,2021-09-21,46.462418
Peru,PER,2021-09-22,46.77687
Peru,PER,2021-09-23,47.0597
Peru,PER,2021-09-24,47.363598
Peru,PER,2021-09-25,47.840252
Peru,PER,2021-09-26,48.21154
Peru,PER,2021-09-27,48.50447
Peru,PER,2021-09-28,48.833057
Peru,PER,2021-09-29,49.141666
Peru,PER,2021-09-30,49.42869
Peru,PER,2021-10-01,49.701626
Peru,PER,2021-10-02,50.233704
Peru,PER,2021-10-03,50.691902
Peru,PER,2021-10-04,50.913933
Peru,PER,2021-10-05,51.137466
Peru,PER,2021-10-06,51.363358
Peru,PER,2021-10-07,51.57446
Peru,PER,2021-10-08,51.748817
Peru,PER,2021-10-09,52.033344
Peru,PER,2021-10-10,52.228714
Peru,PER,2021-10-11,52.419456
Peru,PER,2021-10-12,52.766117
Peru,PER,2021-10-13,53.0957
Peru,PER,2021-10-14,53.415905
Peru,PER,2021-10-15,53.747177
Peru,PER,2021-10-16,54.27834
Peru,PER,2021-10-17,54.74806
Peru,PER,2021-10-18,55.024372
Peru,PER,2021-10-19,55.2532
Peru,PER,2021-10-20,55.427315
Peru,PER,2021-10-21,55.598755
Peru,PER,2021-10-22,55.74488
Peru,PER,2021-10-23,56.06463
Peru,PER,2021-10-24,56.2876
Peru,PER,2021-10-25,56.40861
Peru,PER,2021-10-26,56.522324
Peru,PER,2021-10-27,56.634995
Peru,PER,2021-10-28,56.76938
Peru,PER,2021-10-29,56.91217
Peru,PER,2021-10-30,57.53721
Peru,PER,2021-10-31,58.06516
Peru,PER,2021-11-01,58.294315
Peru,PER,2021-11-02,58.574417
Peru,PER,2021-11-03,58.904755
Peru,PER,2021-11-04,59.41887
Peru,PER,2021-11-05,60.109993
Peru,PER,2021-11-06,61.114212
Peru,PER,2021-11-07,61.773422
Peru,PER,2021-11-08,62.14845
Peru,PER,2021-11-09,62.49539
Peru,PER,2021-11-10,62.843292
Peru,PER,2021-11-11,63.14094
Peru,PER,2021-11-12,63.41547
Peru,PER,2021-11-13,63.779926
Peru,PER,2021-11-14,64.09194
Peru,PER,2021-11-15,64.36524
Peru,PER,2021-11-16,64.701515
Peru,PER,2021-11-17,65.035484
Peru,PER,2021-11-18,65.36804
Peru,PER,2021-11-19,65.70952
Peru,PER,2021-11-20,66.13349
Peru,PER,2021-11-21,66.47951
Peru,PER,2021-11-22,66.7415
Peru,PER,2021-11-23,67.01423
Peru,PER,2021-11-24,67.257195
Peru,PER,2021-11-25,67.494514
Peru,PER,2021-11-26,67.71665
Peru,PER,2021-11-27,67.985016
Peru,PER,2021-11-28,68.2124
Peru,PER,2021-11-29,68.39156
Peru,PER,2021-11-30,68.55529
Peru,PER,2021-12-01,68.73813
Peru,PER,2021-12-02,68.94377
Peru,PER,2021-12-03,69.14604
Peru,PER,2021-12-04,69.3894
Peru,PER,2021-12-05,69.58471
Peru,PER,2021-12-06,69.76427
Peru,PER,2021-12-07,69.94175
Peru,PER,2021-12-08,70.080185
Peru,PER,2021-12-09,70.28486
Peru,PER,2021-12-10,70.62286
Peru,PER,2021-12-11,71.03885
Peru,PER,2021-12-12,71.353905
Peru,PER,2021-12-13,71.69577
Peru,PER,2021-12-14,72.035065
Peru,PER,2021-12-15,72.34427
Peru,PER,2021-12-16,72.57285
Peru,PER,2021-12-17,72.7969
Peru,PER,2021-12-18,73.00229
Peru,PER,2021-12-19,73.141754
Peru,PER,2021-12-20,73.304504
Peru,PER,2021-12-21,73.45223
Peru,PER,2021-12-22,73.57598
Peru,PER,2021-12-23,73.67531
Peru,PER,2021-12-24,73.71183
Peru,PER,2021-12-25,73.72166
Peru,PER,2021-12-26,73.76961
Peru,PER,2021-12-27,73.872826
Peru,PER,2021-12-28,73.98149
Peru,PER,2021-12-29,74.08325
Peru,PER,2021-12-30,74.17157
Peru,PER,2021-12-31,74.201645
Peru,PER,2022-01-01,74.23578
Peru,PER,2022-01-02,74.277534
Peru,PER,2022-01-03,74.36906
Peru,PER,2022-01-04,74.45637
Peru,PER,2022-01-05,74.5528
Peru,PER,2022-01-06,74.64445
Peru,PER,2022-01-07,74.73202
Peru,PER,2022-01-08,74.81113
Peru,PER,2022-01-09,74.86268
Peru,PER,2022-01-10,74.94968
Peru,PER,2022-01-11,75.02505
Peru,PER,2022-01-12,75.09929
Peru,PER,2022-01-13,75.16923
Peru,PER,2022-01-14,75.23465
Peru,PER,2022-01-15,75.289604
Peru,PER,2022-01-16,75.323296
Peru,PER,2022-01-17,75.38393
Peru,PER,2022-01-18,75.43392
Peru,PER,2022-01-19,75.484985
Peru,PER,2022-01-20,75.53236
Peru,PER,2022-01-21,75.57549
Peru,PER,2022-01-22,75.61586
Peru,PER,2022-01-23,75.64661
Peru,PER,2022-01-24,75.80847
Peru,PER,2022-01-25,75.979256
Peru,PER,2022-01-26,76.201836
Peru,PER,2022-01-27,76.46443
Peru,PER,2022-01-28,76.753395
Peru,PER,2022-01-29,77.20242
Peru,PER,2022-01-30,77.540985
Peru,PER,2022-01-31,77.89426
Peru,PER,2022-02-01,78.22865
Peru,PER,2022-02-02,78.514885
Peru,PER,2022-02-03,78.83354
Peru,PER,2022-02-04,79.16911
Peru,PER,2022-02-05,79.500404
Peru,PER,2022-02-06,79.691246
Peru,PER,2022-02-07,79.96794
Peru,PER,2022-02-08,80.23381
Peru,PER,2022-02-09,80.488556
Peru,PER,2022-02-10,80.72292
Peru,PER,2022-02-11,80.993355
Peru,PER,2022-02-12,81.216576
Peru,PER,2022-02-13,81.34769
Peru,PER,2022-02-14,81.499084
Peru,PER,2022-02-15,81.66673
Peru,PER,2022-02-16,81.847916
Peru,PER,2022-02-17,82.014145
Peru,PER,2022-02-18,82.177666
Peru,PER,2022-02-19,82.34243
Peru,PER,2022-02-20,82.46472
Peru,PER,2022-02-21,82.61987
Peru,PER,2022-02-22,82.773544
Peru,PER,2022-02-23,82.912575
Peru,PER,2022-02-24,83.04737
Peru,PER,2022-02-25,83.183464
Peru,PER,2022-02-26,83.30641
Peru,PER,2022-02-27,83.39502
Peru,PER,2022-02-28,83.53292
Peru,PER,2022-03-01,83.6579
Peru,PER,2022-03-02,83.785
Peru,PER,2022-03-03,83.90923
Peru,PER,2022-03-04,84.038
Peru,PER,2022-03-05,84.18118
Peru,PER,2022-03-06,84.26894
Peru,PER,2022-03-07,84.381714
Peru,PER,2022-03-08,84.48073
Peru,PER,2022-03-09,84.58854
Peru,PER,2022-03-10,84.70718
Peru,PER,2022-03-11,84.84993
Peru,PER,2022-03-12,84.997154
Peru,PER,2022-03-13,85.08234
Peru,PER,2022-03-14,85.17233
Peru,PER,2022-03-15,85.24966
Peru,PER,2022-03-16,85.320175
Peru,PER,2022-03-17,85.3862
Peru,PER,2022-03-18,85.47536
Peru,PER,2022-03-19,85.563866
Peru,PER,2022-03-20,85.62477
Peru,PER,2022-03-21,85.68149
Peru,PER,2022-03-22,85.738174
Peru,PER,2022-03-23,85.79381
Peru,PER,2022-03-24,85.84688
Peru,PER,2022-03-25,85.90963
Peru,PER,2022-03-26,85.991875
Peru,PER,2022-03-27,86.05204
Peru,PER,2022-03-28,86.0968
Peru,PER,2022-03-29,86.14286
Peru,PER,2022-03-30,86.18482
Peru,PER,2022-03-31,86.22235
Peru,PER,2022-04-01,86.27412
Peru,PER,2022-04-02,86.33278
Peru,PER,2022-04-03,86.381775
Peru,PER,2022-04-04,86.41085
Peru,PER,2022-04-05,86.436455
Peru,PER,2022-04-06,86.475555
Peru,PER,2022-04-07,86.51573
Peru,PER,2022-04-08,86.56353
Peru,PER,2022-04-09,86.6155
Peru,PER,2022-04-10,86.65429
Peru,PER,2022-04-11,86.689735
Peru,PER,2022-04-12,86.72815
Peru,PER,2022-04-13,86.77203
Peru,PER,2022-04-14,86.79655
Peru,PER,2022-04-15,86.81114
Peru,PER,2022-04-16,86.842575
Peru,PER,2022-04-17,86.86767
Peru,PER,2022-04-18,86.89831
Peru,PER,2022-04-19,86.93198
Peru,PER,2022-04-20,86.96846
Peru,PER,2022-04-21,87.005424
Peru,PER,2022-04-22,87.05475
Peru,PER,2022-04-23,87.10769
Peru,PER,2022-04-24,87.14977
Peru,PER,2022-04-25,87.190384
Peru,PER,2022-04-26,87.236084
Peru,PER,2022-04-27,87.282234
Peru,PER,2022-04-28,87.32706
Peru,PER,2022-04-29,87.3774
Peru,PER,2022-04-30,87.4194
Peru,PER,2022-05-01,87.43129
Peru,PER,2022-05-02,87.446884
Peru,PER,2022-05-03,87.46393
Peru,PER,2022-05-04,87.48137
Peru,PER,2022-05-05,87.49865
Peru,PER,2022-05-06,87.51498
Peru,PER,2022-05-07,87.52835
Peru,PER,2022-05-08,87.53144
Peru,PER,2022-05-09,87.54577
Peru,PER,2022-05-10,87.56173
Peru,PER,2022-05-11,87.57792
Peru,PER,2022-05-12,87.59534
Peru,PER,2022-05-13,87.614296
Peru,PER,2022-05-14,87.633156
Peru,PER,2022-05-15,87.64428
Peru,PER,2022-05-16,87.65959
Peru,PER,2022-05-17,87.676315
Peru,PER,2022-05-18,87.69314
Peru,PER,2022-05-19,87.710915
Peru,PER,2022-05-20,87.73109
Peru,PER,2022-05-21,87.75177
Peru,PER,2022-05-22,87.76558
Peru,PER,2022-05-23,87.782845
Peru,PER,2022-05-24,87.80029
Peru,PER,2022-05-25,87.81883
Peru,PER,2022-05-26,87.837776
Peru,PER,2022-05-27,87.859406
Peru,PER,2022-05-28,87.8818
Peru,PER,2022-05-29,87.89646
Peru,PER,2022-05-30,87.91305
Peru,PER,2022-05-31,87.92868
Peru,PER,2022-06-01,87.94338
Peru,PER,2022-06-02,87.95695
Peru,PER,2022-06-03,87.972145
Peru,PER,2022-06-04,87.9882
Peru,PER,2022-06-05,87.9992
Peru,PER,2022-06-06,88.01277
Peru,PER,2022-06-07,88.02709
Peru,PER,2022-06-08,88.04274
Peru,PER,2022-06-09,88.05829
Peru,PER,2022-06-10,88.07536
Peru,PER,2022-06-11,88.09227
Peru,PER,2022-06-12,88.10473
Peru,PER,2022-06-13,88.11456
Peru,PER,2022-06-14,88.12931
Peru,PER,2022-06-15,88.14373
Peru,PER,2022-06-16,88.15824
Peru,PER,2022-06-17,88.172615
Peru,PER,2022-06-18,88.18603
Peru,PER,2022-06-19,88.19096
Peru,PER,2022-06-20,88.203705
Peru,PER,2022-06-21,88.21766
Peru,PER,2022-06-22,88.231544
Peru,PER,2022-06-23,88.24428
Peru,PER,2022-06-24,88.25536
Peru,PER,2022-06-25,88.269196
Peru,PER,2022-06-26,88.27949
Peru,PER,2022-06-27,88.29164
Peru,PER,2022-06-28,88.30598
Peru,PER,2022-06-29,88.31601
Peru,PER,2022-06-30,88.32833
Peru,PER,2022-07-01,88.33887
Peru,PER,2022-07-02,88.351074
Peru,PER,2022-07-03,88.35809
Peru,PER,2022-07-04,88.366264
Peru,PER,2022-07-05,88.37652
Peru,PER,2022-07-06,88.38815
Peru,PER,2022-07-07,88.39942
Peru,PER,2022-07-08,88.414474
Peru,PER,2022-07-09,88.43147
Peru,PER,2022-07-10,88.44303
Peru,PER,2022-07-11,88.456436
Peru,PER,2022-07-12,88.47167
Peru,PER,2022-07-13,88.488106
Peru,PER,2022-07-14,88.50527
Peru,PER,2022-07-15,88.526535
Peru,PER,2022-07-16,88.548035
Peru,PER,2022-07-17,88.56068
Peru,PER,2022-07-18,88.57659
Peru,PER,2022-07-19,88.5943
Peru,PER,2022-07-20,88.612495
Peru,PER,2022-07-21,88.631905
Peru,PER,2022-07-22,88.65247
Peru,PER,2022-07-23,88.670845
Peru,PER,2022-07-24,88.682884
Peru,PER,2022-07-25,88.697784
Peru,PER,2022-07-26,88.71301
Peru,PER,2022-07-27,88.726555
Peru,PER,2022-07-28,88.734
Peru,PER,2022-07-29,88.74111
Peru,PER,2022-07-30,88.75196
Peru,PER,2022-07-31,88.7591
Peru,PER,2022-08-01,88.77003
Peru,PER,2022-08-02,88.77921
Peru,PER,2022-08-03,88.78995
Peru,PER,2022-08-04,88.8003
Peru,PER,2022-08-05,88.811226
Peru,PER,2022-08-06,88.820915
Peru,PER,2022-08-07,88.82807
Peru,PER,2022-08-08,88.838715
Peru,PER,2022-08-09,88.85078
Peru,PER,2022-08-10,88.862816
Peru,PER,2022-08-11,88.87475
Peru,PER,2022-08-12,88.88983
Peru,PER,2022-08-13,88.90517
Peru,PER,2022-08-14,88.91468
Peru,PER,2022-08-15,88.926476
Peru,PER,2022-08-16,88.94017
Peru,PER,2022-08-17,88.95496
Peru,PER,2022-08-18,88.96948
Peru,PER,2022-08-19,88.98468
Peru,PER,2022-08-20,88.999794
Peru,PER,2022-08-21,89.01011
Peru,PER,2022-08-22,89.023155
Peru,PER,2022-08-23,89.03693
Peru,PER,2022-08-24,89.05011
Peru,PER,2022-08-25,89.062675
Peru,PER,2022-08-26,89.07684
Peru,PER,2022-08-27,89.08922
Peru,PER,2022-08-28,89.096954
